"63","580133","Villa La Angostura","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"64","580077","Senillosa","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"65","580091","Vista Alegre","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"66","580238","Mariano Moreno","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"67","580147","Huinganco","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"68","580105","Tricao Malal","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"69","585084","Manzano Amargo","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"70","585063","Chorriaca","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"71","585042","Sauzal Bonito","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"72","585049","Coyuco - Cochico","2","2024-10-16 14:15:02","2024-10-16 14:15:02"
"73","746252","Beazley","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"74","746280","Zanjitas","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"75","740130","Potrero de los Funes","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"76","746294","Las Aguadas","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"77","746238","Alto Pencoso","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"78","740140","San Martín","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"79","746308","Las Lagunas","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"80","740105","Villa de Merlo","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"81","746119","Juan Jorba","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"82","746007","Leandro N. Alem","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"83","746217","Los Molles","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"84","746175","Fortín El Patria","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"85","740063","Tilisarao","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"86","746035","La Carolina","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"87","746014","La Calera","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"88","740035","Los Manantiales","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"89","746322","Villa de Praga","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"90","746021","Nogolí","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"91","740112","El Volcán","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"92","746028","Villa de la Quebrada","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"93","746189","Navia","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"94","746168","Batavia","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"95","740108","Desaguadero","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"96","746049","Fraga","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"97","740077","Villa Mercedes","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"98","746231","Alto Pelado","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"99","740007","Candelaria","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"100","746098","Villa del Carmen","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"101","746084","Renca","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"102","746091","San Pablo","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"103","746182","Fortuna","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"104","740126","La Punta","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"105","740021","Quines","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"106","740014","Luján","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"107","746315","Paso Grande","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"108","746287","La Vertiente","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"109","740039","El Trapiche","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"110","740119","Juana Koslay","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"111","740095","Carpintería","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"112","746133","La Punilla","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"113","746140","Lavaisse","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"114","740098","Santa Rosa","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"115","746161","Bagual","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"116","746063","Saladillo","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"117","746210","Lafinur","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"118","746070","Cortaderas","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"119","740038","Estancia Grande","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"120","746245","Balde","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"121","746301","Las Chacras","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"122","740028","San Francisco","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"123","740084","Buena Esperanza","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"124","740091","Unión","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"125","746196","Nueva Galia","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"126","746147","Anchorena","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"127","740042","La Toma","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"128","746126","Juan Llerena","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"129","746224","Talita","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"130","746077","Papagayos","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"131","746105","Villa Larca","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"132","740070","Justo Daract","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"133","740056","Naschel","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"134","746154","Arizona","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"135","746273","San Jerónimo","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"136","740073","Nación Ranquel","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"137","740133","San Luis","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"138","740049","Concarán","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"139","746112","San José del Morro","3","2024-10-16 14:15:02","2024-10-16 14:15:02"
"140","822847","Nicanor Molinas","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"141","822259","Garibaldi","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"142","822728","San Gregorio","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"143","823085","Grutly","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"144","822203","Coronel Fraga","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"145","823617","Monte Oscuridad","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"146","820158","Sauce Viejo","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"147","823519","Colonia Rosa","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"148","823232","San Mariano","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"149","822224","Estación Clucellas","4","2024-10-16 14:15:02","2024-10-16 14:15:02"
"150","822371","Tacural","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"151","823526","Constanza","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"152","822784","El Rabón","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"153","822336","Saguier","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"154","822119","Ataliva","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"155","822665","Labordeboy","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"156","823883","Esther","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"157","820014","Las Parejas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"158","822294","María Juana","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"159","823953","San Martín Norte","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"160","822189","Colonia Margarita","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"161","822602","Carmen","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"162","820233","San Guillermo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"163","822679","Maggiolo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"164","820287","Puerto General San Martín","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"165","820095","Florencia","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"166","822882","Bustinza","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"167","820119","Villa Ocampo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"168","820077","Venado Tuerto","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"169","822637","Diego de Alvear","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"170","822672","Lazzarino","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"171","820210","Rosario","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"172","823456","Villa Amelia","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"173","820143","San José del Rincón","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"174","820142","Recreo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"175","822322","Pueblo Marini","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"176","820207","Pueblo Esther","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"177","823785","Gessler","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"178","823827","Monje","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"179","823631","Palacios","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"180","823652","Santurce","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"181","823589","Las Avispas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"182","822413","Alcorta","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"183","822287","Lehmann","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"184","823540","Dos Rosas y La Legua","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"185","823722","Arocena","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"186","820168","San Carlos Centro","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"187","820147","Santa Fe","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"188","820245","Coronda","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"189","822861","Tacuarendi","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"190","823281","Esteban Rams","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"191","823288","Gato Colorado","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"192","824135","Traill","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"193","822385","Vila","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"194","823435","Pueblo Muñoz","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"195","823505","Colonia Ana","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"196","822833","Las Garzas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"197","823064","Empalme San Carlos","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"198","823008","Nelson","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"199","823981","Aldao","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"200","820161","Esperanza","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"201","822532","Theobald","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"202","822112","Angélica","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"203","822014","Montes de Oca","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"204","823729","Barrancas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"205","822826","Lanteri","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"206","822987","Emilia","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"207","822686","María Teresa","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"208","820336","Vera","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"209","823932","Pedro Gómez Cello","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"210","822406","Zenón Pereyra","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"211","822917","Oliveros","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"212","822805","Guadalupe Norte","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"213","823750","Casalegno","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"214","823869","Cayastacito","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"215","822063","Chañar Ladeado","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"216","823155","Pilar","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"217","822854","San Antonio de Obligado","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"218","820091","Avellaneda","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"219","823239","Santa Clara de Buena Vista","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"220","820196","Granadero Baigorria","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"221","823491","Arrufo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"222","820308","El Trébol","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"223","823057","Elisa","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"224","824079","Crispi","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"225","820045","San Vicente","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"226","823533","Curupaity","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"227","823036","Cavour","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"228","824037","Villa Mugueta","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"229","822875","Villa Guillermina","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"230","823813","López","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"231","822588","Cafferata","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"232","822658","La Chispa","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"233","823253","Santa María Norte","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"234","820056","Villa Constitución","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"235","822357","Santa Clara de Saguier","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"236","823701","Colonia Durán","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"237","822938","Serodino","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"238","822525","Sargento Cabral","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"239","822329","Ramona","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"240","820028","Casilda","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"241","823918","Marcelino Escalada","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"242","822819","La Sarita","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"243","824191","Margarita","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"244","822539","Cayastá","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"245","822924","Pueblo Andino","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"246","823498","Capivara","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"247","820084","Villa Cañás","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"248","822714","San Eduardo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"249","823610","Monigotes","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"250","822007","Bouquet","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"251","820070","Rufino","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"252","820035","Frontera","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"253","823442","Soldini","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"254","820238","San Javier","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"255","824107","Los Cardos","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"256","822763","Arroyo Ceibal","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"257","822931","Salto Grande","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"258","820280","Fray Luis Beltrán","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"259","820322","Sastre y Ortiz","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"260","820329","Calchaquí","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"261","822553","Helvecia","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"262","824058","Casas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"263","822504","Peyrano","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"264","823771","Díaz","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"265","824121","Piamonte","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"266","823778","Gaboto","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"267","822595","Cañada del Ucle","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"268","823113","Jacinto L. Aráuz","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"269","820133","Totoras","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"270","822742","Santa Isabel","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"271","822896","Classon","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"272","823190","Sa Pereyra","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"273","822315","Presidente Roca","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"274","824002","Luis Palacios","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"275","822721","San Francisco de Santa Fe","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"276","822448","General Gelly","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"277","823897","La Camila","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"278","823050","Cululú","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"279","820098","Las Toscas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"280","822420","Bombal","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"281","822238","Eustolia","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"282","823197","San Agustín","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"283","823638","Portugalete","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"284","823092","Hipatía","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"285","822392","Villa San José","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"286","823246","Santa María Centro","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"287","820217","Villa Gobernador Gálvez","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"288","823484","Ambrosetti","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"289","823995","Fuentes","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"290","822217","Esmeralda","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"291","820266","Capitán Bermúdez","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"292","822210","Egusquiza","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"293","823295","Gregoria Pérez de Denis","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"294","823267","Sarmiento","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"295","823960","Silva","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"296","823134","María Luisa","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"297","822035","Arteaga","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"298","823799","Larrechea","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"299","822546","Colonia Mascías","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"300","822105","Villada","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"301","820182","Arroyo Seco","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"302","822161","Colonia Bigand","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"303","824170","Intiyaco","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"304","824100","Las Petacas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"305","823946","San Bernardo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"306","822049","Bigand","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"307","822308","Plaza Clucellas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"308","823911","La Penca y Caraguatá","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"309","824016","Ricardone","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"310","824086","Landeta","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"311","823106","Ituzaingó","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"312","823001","Monte Vera","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"313","823862","Angeloni","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"314","823603","Moisés Ville","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"315","823582","La Rubia","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"316","822693","Melincué","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"317","824163","Golondrina","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"318","820007","Armstrong","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"319","822644","Elortondo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"320","822168","Castellanos","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"321","820301","San Lorenzo","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"322","824044","Cañada Rosquín","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"323","823148","Nuevo Torino","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"324","823211","San Carlos Sud","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"325","820203","Pérez","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"326","824128","San Martín de las Escobas","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"327","823561","La Cabral","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"328","822994","Llambí Campbell","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"329","823414","Ibarlucea","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"330","822091","San José de la Esquina","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
"331","824009","Pujato","4","2024-10-16 14:15:03","2024-10-16 14:15:03"
